,Ogrid,Name,Well Count,Inactive Wells,5.9 Compliance,Property,Well Name,Lease Type,ULSTR,OCD Unit Letter,API,Well Type,Last Prod/Inj,Inactive Additional Bond Due,Bonding Depth,Required Bond Amount,Bond Required Now,Covered By Blanket TA Bond,Bond In Place,In Violation
18495,157984,OCCIDENTAL PERMIAN LTD,689.0,0.0,Yes,,NORTH HOBBS G/SA UNIT #422,P,H-28-18S-38E,H,30-025-27243,I,06/2020,07/2022,4510.0,34020.0,,,0.0,
18496,157984,OCCIDENTAL PERMIAN LTD,689.0,0.0,Yes,,NORTH HOBBS G/SA UNIT #422,P,H-30-18S-38E,H,30-025-27059,I,06/2020,07/2022,4510.0,34020.0,,,0.0,
18497,157984,OCCIDENTAL PERMIAN LTD,689.0,0.0,Yes,,NORTH HOBBS G/SA UNIT #423,S,H-32-18S-38E,H,30-025-29198,I,06/2020,07/2022,4380.0,33760.0,,,0.0,
18498,157984,OCCIDENTAL PERMIAN LTD,689.0,0.0,Yes,,NORTH HOBBS G/SA UNIT #424,S,H-32-18S-38E,H,30-025-23130,O,06/2020,07/2022,7020.0,39040.0,,,0.0,
18499,157984,OCCIDENTAL PERMIAN LTD,689.0,0.0,Yes,,NORTH HOBBS G/SA UNIT #431,P,I-33-18S-38E,I,30-025-07553,O,06/2020,07/2022,4227.0,33454.0,,,0.0,
18500,157984,OCCIDENTAL PERMIAN LTD,689.0,0.0,Yes,,NORTH HOBBS G/SA UNIT #431,P,I-29-18S-38E,I,30-025-07458,O,05/2020,06/2022,4270.0,33540.0,,,0.0,
18501,157984,OCCIDENTAL PERMIAN LTD,689.0,0.0,Yes,,NORTH HOBBS G/SA UNIT #431,S,I-32-18S-38E,I,30-025-07537,I,06/2020,07/2022,4245.0,33490.0,,,0.0,
18502,157984,OCCIDENTAL PERMIAN LTD,689.0,0.0,Yes,,NORTH HOBBS G/SA UNIT #431,S,I-14-18S-37E,I,30-025-05454,O,06/2020,07/2022,4385.0,33770.0,,,0.0,
18503,157984,OCCIDENTAL PERMIAN LTD,689.0,0.0,Yes,,NORTH HOBBS G/SA UNIT #431,S,I-23-18S-37E,I,30-025-05467,I,06/2020,07/2022,4365.0,33730.0,,,0.0,
18504,157984,OCCIDENTAL PERMIAN LTD,689.0,0.0,Yes,,NORTH HOBBS G/SA UNIT #431,S,I-25-18S-37E,I,30-025-05492,I,06/2020,07/2022,4372.0,33744.0,,,0.0,
18505,157984,OCCIDENTAL PERMIAN LTD,689.0,0.0,Yes,,NORTH HOBBS G/SA UNIT #431,P,I-13-18S-37E,I,30-025-05445,I,06/2020,07/2022,4300.0,33600.0,,,0.0,
18506,157984,OCCIDENTAL PERMIAN LTD,689.0,0.0,Yes,,NORTH HOBBS G/SA UNIT #431,P,I-28-18S-38E,I,30-025-07413,O,06/2020,07/2022,4225.0,33450.0,,,0.0,
18507,157984,OCCIDENTAL PERMIAN LTD,689.0,0.0,Yes,,NORTH HOBBS G/SA UNIT #431,P,I-31-18S-38E,I,30-025-12758,O,04/2020,05/2022,4225.0,33450.0,,,0.0,
18508,157984,OCCIDENTAL PERMIAN LTD,689.0,0.0,Yes,,NORTH HOBBS G/SA UNIT #432,P,I-33-18S-38E,I,30-025-28269,I,06/2020,07/2022,4445.0,33890.0,,,0.0,
18509,157984,OCCIDENTAL PERMIAN LTD,689.0,0.0,Yes,,NORTH HOBBS G/SA UNIT #432,S,I-24-18S-37E,I,30-025-29073,I,06/2020,07/2022,4368.0,33736.0,,,0.0,
18510,157984,OCCIDENTAL PERMIAN LTD,689.0,0.0,Yes,,NORTH HOBBS G/SA UNIT #432,S,I-32-18S-38E,I,30-025-26974,I,06/2020,07/2022,4400.0,33800.0,,,0.0,
18511,157984,OCCIDENTAL PERMIAN LTD,689.0,0.0,Yes,,NORTH HOBBS G/SA UNIT #433,P,I-33-18S-38E,I,30-025-30308,O,06/2020,07/2022,4432.0,33864.0,,,0.0,
18512,157984,OCCIDENTAL PERMIAN LTD,689.0,0.0,Yes,,NORTH HOBBS G/SA UNIT #441,P,P-31-18S-38E,P,30-025-07498,O,04/1998,05/2000,4220.0,33440.0,Y,Y,0.0,
18513,157984,OCCIDENTAL PERMIAN LTD,689.0,0.0,Yes,,NORTH HOBBS G/SA UNIT #441,S,P-29-18S-38E,P,30-025-07444,O,06/2020,07/2022,4266.0,33532.0,,,0.0,
18514,157984,OCCIDENTAL PERMIAN LTD,689.0,0.0,Yes,,NORTH HOBBS G/SA UNIT #441,S,P-32-18S-38E,P,30-025-07536,O,06/2020,07/2022,4244.0,33488.0,,,0.0,
18515,157984,OCCIDENTAL PERMIAN LTD,689.0,0.0,Yes,,NORTH HOBBS G/SA UNIT #441,S,P-23-18S-37E,P,30-025-05473,O,06/2020,07/2022,4232.0,33464.0,,,0.0,
18516,157984,OCCIDENTAL PERMIAN LTD,689.0,0.0,Yes,,NORTH HOBBS G/SA UNIT #441,P,P-13-18S-37E,P,30-025-12732,I,06/2020,07/2022,4175.0,33350.0,,,0.0,
18517,157984,OCCIDENTAL PERMIAN LTD,689.0,0.0,Yes,,NORTH HOBBS G/SA UNIT #441,S,P-25-18S-37E,P,30-025-05499,I,06/2020,07/2022,4222.0,33444.0,,,0.0,
18518,157984,OCCIDENTAL PERMIAN LTD,689.0,0.0,Yes,,NORTH HOBBS G/SA UNIT #441,S,P-24-18S-37E,P,30-025-05486,O,06/2020,07/2022,4458.0,33916.0,,,0.0,
18519,157984,OCCIDENTAL PERMIAN LTD,689.0,0.0,Yes,,NORTH HOBBS G/SA UNIT #441,P,P-28-18S-38E,P,30-025-07411,I,06/2020,07/2022,4320.0,33640.0,,,0.0,
18520,157984,OCCIDENTAL PERMIAN LTD,689.0,0.0,Yes,,NORTH HOBBS G/SA UNIT #441,P,P-19-18S-38E,P,30-025-07366,O,06/2020,07/2022,4335.0,33670.0,,,0.0,
18521,157984,OCCIDENTAL PERMIAN LTD,689.0,0.0,Yes,,NORTH HOBBS G/SA UNIT #441A,S,P-14-18S-37E,P,30-025-25020,O,05/2001,06/2003,4280.0,33560.0,Y,Y,0.0,
18522,157984,OCCIDENTAL PERMIAN LTD,689.0,0.0,Yes,,NORTH HOBBS G/SA UNIT #442,S,P-29-18S-38E,P,30-025-28885,I,06/2020,07/2022,4370.0,33740.0,,,0.0,
18523,157984,OCCIDENTAL PERMIAN LTD,689.0,0.0,Yes,,NORTH HOBBS G/SA UNIT #442,P,P-13-18S-37E,P,30-025-28878,I,06/2020,07/2022,4370.0,33740.0,,,0.0,
18524,157984,OCCIDENTAL PERMIAN LTD,689.0,0.0,Yes,,NORTH HOBBS G/SA UNIT #442,P,P-19-18S-38E,P,30-025-28881,I,06/2020,07/2022,4370.0,33740.0,,,0.0,
18525,157984,OCCIDENTAL PERMIAN LTD,689.0,0.0,Yes,,NORTH HOBBS G/SA UNIT #442,S,P-24-18S-37E,P,30-025-29098,I,06/2020,07/2022,4384.0,33768.0,,,0.0,
18526,157984,OCCIDENTAL PERMIAN LTD,689.0,0.0,Yes,,NORTH HOBBS G/SA UNIT #511,S,D-33-18S-38E,D,30-025-34906,O,06/2020,07/2022,4400.0,33800.0,,,0.0,
18527,157984,OCCIDENTAL PERMIAN LTD,689.0,0.0,Yes,,NORTH HOBBS G/SA UNIT #512,S,F-32-18S-38E,F,30-025-34907,O,06/2020,07/2022,4405.0,33810.0,,,0.0,
18528,157984,OCCIDENTAL PERMIAN LTD,689.0,0.0,Yes,,NORTH HOBBS G/SA UNIT #513,S,L-33-18S-38E,L,30-025-34980,O,06/2020,07/2022,4373.0,33746.0,,,0.0,
18529,157984,OCCIDENTAL PERMIAN LTD,689.0,0.0,Yes,,NORTH HOBBS G/SA UNIT #514,P,E-32-18S-38E,E,30-025-36245,O,06/2020,07/2022,4483.0,33966.0,,,0.0,
18530,157984,OCCIDENTAL PERMIAN LTD,689.0,0.0,Yes,,NORTH HOBBS G/SA UNIT #516,S,M-13-18S-37E,M,30-025-38023,O,04/2020,05/2022,4450.0,33900.0,,,0.0,
18531,157984,OCCIDENTAL PERMIAN LTD,689.0,0.0,Yes,,NORTH HOBBS G/SA UNIT #517,P,4-18-18S-38E,M,30-025-38087,O,06/2020,07/2022,4450.0,33900.0,,,0.0,
18532,157984,OCCIDENTAL PERMIAN LTD,689.0,0.0,Yes,,NORTH HOBBS G/SA UNIT #518,P,4-18-18S-38E,M,30-025-38114,I,06/2020,07/2022,4468.0,33936.0,,,0.0,
18533,157984,OCCIDENTAL PERMIAN LTD,689.0,0.0,Yes,,NORTH HOBBS G/SA UNIT #521,S,C-33-18S-38E,C,30-025-34643,O,06/2020,07/2022,4400.0,33800.0,,,0.0,
18534,157984,OCCIDENTAL PERMIAN LTD,689.0,0.0,Yes,,NORTH HOBBS G/SA UNIT #523,S,F-33-18S-38E,F,30-025-34372,O,06/2020,07/2022,4406.0,33812.0,,,0.0,
18535,157984,OCCIDENTAL PERMIAN LTD,689.0,0.0,Yes,,NORTH HOBBS G/SA UNIT #524,S,N-33-18S-38E,N,30-025-34993,O,06/2020,07/2022,4386.0,33772.0,,,0.0,
18536,157984,OCCIDENTAL PERMIAN LTD,689.0,0.0,Yes,,NORTH HOBBS G/SA UNIT #525,S,K-30-18S-38E,K,30-025-36216,O,06/2020,07/2022,4418.0,33836.0,,,0.0,
18537,157984,OCCIDENTAL PERMIAN LTD,689.0,0.0,Yes,,NORTH HOBBS G/SA UNIT #526,S,F-33-18S-38E,F,30-025-23334,O,06/2020,07/2022,7041.0,39082.0,,,0.0,
18538,157984,OCCIDENTAL PERMIAN LTD,689.0,0.0,Yes,,NORTH HOBBS G/SA UNIT #527,S,N-30-18S-38E,N,30-025-36247,O,04/2020,05/2022,4435.0,33870.0,,,0.0,
18539,157984,OCCIDENTAL PERMIAN LTD,689.0,0.0,Yes,,NORTH HOBBS G/SA UNIT #529,P,N-18-18S-38E,N,30-025-38110,O,06/2020,07/2022,4477.0,33954.0,,,0.0,
18540,157984,OCCIDENTAL PERMIAN LTD,689.0,0.0,Yes,,NORTH HOBBS G/SA UNIT #531,S,J-32-18S-38E,J,30-025-34374,O,06/2020,07/2022,4400.0,33800.0,,,0.0,
18541,157984,OCCIDENTAL PERMIAN LTD,689.0,0.0,Yes,,NORTH HOBBS G/SA UNIT #532,S,G-32-18S-38E,G,30-025-12504,O,07/2009,08/2011,4490.0,33980.0,Y,Y,0.0,
18542,157984,OCCIDENTAL PERMIAN LTD,689.0,0.0,Yes,,NORTH HOBBS G/SA UNIT #533,S,J-29-18S-38E,J,30-025-35541,O,06/2020,07/2022,4420.0,33840.0,,,0.0,
18543,157984,OCCIDENTAL PERMIAN LTD,689.0,0.0,Yes,,NORTH HOBBS G/SA UNIT #534,S,J-33-18S-38E,J,30-025-34373,I,06/2020,07/2022,4402.0,33804.0,,,0.0,
18544,157984,OCCIDENTAL PERMIAN LTD,689.0,0.0,Yes,,NORTH HOBBS G/SA UNIT #535,S,K-33-18S-38E,K,30-025-35758,O,06/2020,07/2022,4646.0,34292.0,,,0.0,
18545,157984,OCCIDENTAL PERMIAN LTD,689.0,0.0,Yes,,NORTH HOBBS G/SA UNIT #537,S,B-32-18S-38E,B,30-025-36149,O,04/2020,05/2022,4405.0,33810.0,,,0.0,
18546,157984,OCCIDENTAL PERMIAN LTD,689.0,0.0,Yes,,NORTH HOBBS G/SA UNIT #539,S,J-24-18S-37E,J,30-025-36213,O,06/2020,07/2022,4500.0,34000.0,,,0.0,
18547,157984,OCCIDENTAL PERMIAN LTD,689.0,0.0,Yes,,NORTH HOBBS G/SA UNIT #541,S,A-32-18S-38E,A,30-025-34964,O,06/2020,07/2022,4410.0,33820.0,,,0.0,
18548,157984,OCCIDENTAL PERMIAN LTD,689.0,0.0,Yes,,NORTH HOBBS G/SA UNIT #542,S,I-32-18S-38E,I,30-025-34375,O,06/2020,07/2022,4600.0,34200.0,,,0.0,
18549,157984,OCCIDENTAL PERMIAN LTD,689.0,0.0,Yes,,NORTH HOBBS G/SA UNIT #543,P,H-33-18S-38E,H,30-025-34997,I,06/2020,07/2022,4400.0,33800.0,,,0.0,
18550,157984,OCCIDENTAL PERMIAN LTD,689.0,0.0,Yes,,NORTH HOBBS G/SA UNIT #544,S,P-29-18S-38E,P,30-025-34644,O,06/2020,07/2022,4400.0,33800.0,,,0.0,
18551,157984,OCCIDENTAL PERMIAN LTD,689.0,0.0,Yes,,NORTH HOBBS G/SA UNIT #548,S,G-32-18S-38E,G,30-025-36150,O,06/2020,07/2022,4405.0,33810.0,,,0.0,
18552,157984,OCCIDENTAL PERMIAN LTD,689.0,0.0,Yes,,NORTH HOBBS G/SA UNIT #549,S,I-24-18S-37E,I,30-025-36193,O,06/2020,07/2022,4470.0,33940.0,,,0.0,
18553,157984,OCCIDENTAL PERMIAN LTD,689.0,0.0,Yes,,NORTH HOBBS G/SA UNIT #611,S,D-24-18S-37E,D,30-025-35467,O,06/2020,07/2022,4490.0,33980.0,,,0.0,
18554,157984,OCCIDENTAL PERMIAN LTD,689.0,0.0,Yes,,NORTH HOBBS G/SA UNIT #612,S,E-24-18S-37E,E,30-025-35450,O,05/2018,06/2020,4435.0,33870.0,Y,Y,0.0,
18555,157984,OCCIDENTAL PERMIAN LTD,689.0,0.0,Yes,,NORTH HOBBS G/SA UNIT #613,S,L-24-18S-37E,L,30-025-35370,O,03/2020,04/2022,4490.0,33980.0,,,0.0,
18556,157984,OCCIDENTAL PERMIAN LTD,689.0,0.0,Yes,,NORTH HOBBS G/SA UNIT #614,S,G-24-18S-37E,G,30-025-35555,O,06/2020,07/2022,4438.0,33876.0,,,0.0,
18557,157984,OCCIDENTAL PERMIAN LTD,689.0,0.0,Yes,,NORTH HOBBS G/SA UNIT #615,P,1-19-18S-38E,D,30-025-37127,O,06/2020,07/2022,4398.0,33796.0,,,0.0,
18558,157984,OCCIDENTAL PERMIAN LTD,689.0,0.0,Yes,,NORTH HOBBS G/SA UNIT #616,P,3-19-18S-38E,L,30-025-37154,O,06/2020,07/2022,7850.0,40700.0,,,0.0,
18559,157984,OCCIDENTAL PERMIAN LTD,689.0,0.0,Yes,,NORTH HOBBS G/SA UNIT #617,P,1-30-18S-38E,D,30-025-37102,O,02/2020,03/2022,4420.0,33840.0,,,0.0,
18560,157984,OCCIDENTAL PERMIAN LTD,689.0,0.0,Yes,,NORTH HOBBS G/SA UNIT #618,S,3-30-18S-38E,L,30-025-37120,O,06/2020,07/2022,4395.0,33790.0,,,0.0,
18561,157984,OCCIDENTAL PERMIAN LTD,689.0,0.0,Yes,,NORTH HOBBS G/SA UNIT #621,P,C-30-18S-38E,C,30-025-35332,O,06/2020,07/2022,4380.0,33760.0,,,0.0,
18562,157984,OCCIDENTAL PERMIAN LTD,689.0,0.0,Yes,,NORTH HOBBS G/SA UNIT #622,S,J-24-18S-37E,J,30-025-37152,I,06/2020,07/2022,4385.0,33770.0,,,0.0,
18563,157984,OCCIDENTAL PERMIAN LTD,689.0,0.0,Yes,,NORTH HOBBS G/SA UNIT #623,S,K-29-18S-38E,K,30-025-34869,O,06/2020,07/2022,4405.0,33810.0,,,0.0,
18564,157984,OCCIDENTAL PERMIAN LTD,689.0,0.0,Yes,,NORTH HOBBS G/SA UNIT #624,S,N-29-18S-38E,N,30-025-34870,O,06/2020,07/2022,4410.0,33820.0,,,0.0,
18565,157984,OCCIDENTAL PERMIAN LTD,689.0,0.0,Yes,,NORTH HOBBS G/SA UNIT #626,S,K-29-18S-38E,K,30-025-37250,I,06/2020,07/2022,4403.0,33806.0,,,0.0,
18566,157984,OCCIDENTAL PERMIAN LTD,689.0,0.0,Yes,,NORTH HOBBS G/SA UNIT #627,P,3-19-18S-38E,L,30-025-37235,O,06/2020,07/2022,4446.0,33892.0,,,0.0,
18567,157984,OCCIDENTAL PERMIAN LTD,689.0,0.0,Yes,,NORTH HOBBS G/SA UNIT #628,P,B-19-18S-38E,B,30-025-38524,O,06/2020,07/2022,4471.0,33942.0,,,0.0,
18568,157984,OCCIDENTAL PERMIAN LTD,689.0,0.0,Yes,,NORTH HOBBS G/SA UNIT #631,P,B-33-18S-38E,B,30-025-34994,I,06/2020,07/2022,4500.0,34000.0,,,0.0,
18569,157984,OCCIDENTAL PERMIAN LTD,689.0,0.0,Yes,,NORTH HOBBS G/SA UNIT #632,P,J-31-18S-38E,J,30-025-37214,I,06/2020,07/2022,4451.0,33902.0,,,0.0,
18570,157984,OCCIDENTAL PERMIAN LTD,689.0,0.0,Yes,,NORTH HOBBS G/SA UNIT #633,P,G-19-18S-38E,G,30-025-37446,I,06/2020,07/2022,4488.0,33976.0,,,0.0,
18571,157984,OCCIDENTAL PERMIAN LTD,689.0,0.0,Yes,,NORTH HOBBS G/SA UNIT #634,P,O-29-18S-38E,O,30-025-35384,O,06/2020,07/2022,4316.0,33632.0,,,0.0,
18572,157984,OCCIDENTAL PERMIAN LTD,689.0,0.0,Yes,,NORTH HOBBS G/SA UNIT #635,S,I-29-18S-38E,I,30-025-37409,I,06/2020,07/2022,4398.0,33796.0,,,0.0,
18573,157984,OCCIDENTAL PERMIAN LTD,689.0,0.0,Yes,,NORTH HOBBS G/SA UNIT #636,S,F-29-18S-38E,F,30-025-37128,O,06/2020,07/2022,4357.0,33714.0,,,0.0,
18574,157984,OCCIDENTAL PERMIAN LTD,689.0,0.0,Yes,,NORTH HOBBS G/SA UNIT #637,S,B-24-18S-37E,B,30-025-37101,I,06/2020,07/2022,4434.0,33868.0,,,0.0,
18575,157984,OCCIDENTAL PERMIAN LTD,689.0,0.0,Yes,,NORTH HOBBS G/SA UNIT #638,P,B-19-18S-38E,B,30-025-38125,O,06/2020,07/2022,4450.0,33900.0,,,0.0,
18576,157984,OCCIDENTAL PERMIAN LTD,689.0,0.0,Yes,,NORTH HOBBS G/SA UNIT #641,S,A-25-18S-37E,A,30-025-37118,O,06/2020,07/2022,4384.0,33768.0,,,0.0,
18577,157984,OCCIDENTAL PERMIAN LTD,689.0,0.0,Yes,,NORTH HOBBS G/SA UNIT #642,S,I-25-18S-37E,I,30-025-37105,O,06/2020,07/2022,4423.0,33846.0,,,0.0,
18578,157984,OCCIDENTAL PERMIAN LTD,689.0,0.0,Yes,,NORTH HOBBS G/SA UNIT #643,P,I-29-18S-38E,I,30-025-35376,O,06/2020,07/2022,4411.0,33822.0,,,0.0,
18579,157984,OCCIDENTAL PERMIAN LTD,689.0,0.0,Yes,,NORTH HOBBS G/SA UNIT #644,P,L-27-18S-38E,L,30-025-35349,O,09/2017,10/2019,4571.0,34142.0,Y,Y,0.0,
18580,157984,OCCIDENTAL PERMIAN LTD,689.0,0.0,Yes,,NORTH HOBBS G/SA UNIT #645,P,P-13-18S-37E,P,30-025-38518,O,06/2020,07/2022,4440.0,33880.0,,,0.0,
18581,157984,OCCIDENTAL PERMIAN LTD,689.0,0.0,Yes,,NORTH HOBBS G/SA UNIT #646,S,M-13-18S-37E,M,30-025-38071,O,06/2020,07/2022,4458.0,33916.0,,,0.0,
18582,157984,OCCIDENTAL PERMIAN LTD,689.0,0.0,Yes,,NORTH HOBBS G/SA UNIT #653,S,B-24-18S-37E,B,30-025-43846,O,06/2020,07/2022,6100.0,37200.0,,,0.0,
18583,157984,OCCIDENTAL PERMIAN LTD,689.0,0.0,Yes,,NORTH HOBBS G/SA UNIT #654,S,H-23-18S-37E,H,30-025-44396,I,06/2020,07/2022,5338.0,35676.0,,,0.0,
18584,157984,OCCIDENTAL PERMIAN LTD,689.0,0.0,Yes,,NORTH HOBBS G/SA UNIT #657,S,B-24-18S-37E,B,30-025-43841,I,06/2020,07/2022,4644.0,34288.0,,,0.0,
18585,157984,OCCIDENTAL PERMIAN LTD,689.0,0.0,Yes,,NORTH HOBBS G/SA UNIT #658,S,B-24-18S-37E,B,30-025-43842,I,06/2020,07/2022,4715.0,34430.0,,,0.0,
18586,157984,OCCIDENTAL PERMIAN LTD,689.0,0.0,Yes,,NORTH HOBBS G/SA UNIT #659,S,B-24-18S-37E,B,30-025-43078,I,06/2020,07/2022,4975.0,34950.0,,,0.0,
18587,157984,OCCIDENTAL PERMIAN LTD,689.0,0.0,Yes,,NORTH HOBBS G/SA UNIT #660,S,M-13-18S-37E,M,30-025-44821,O,,,4674.0,34348.0,,,0.0,
18588,157984,OCCIDENTAL PERMIAN LTD,689.0,0.0,Yes,,NORTH HOBBS G/SA UNIT #662,S,C-24-18S-37E,C,30-025-43604,O,06/2020,07/2022,5100.0,35200.0,,,0.0,
18589,157984,OCCIDENTAL PERMIAN LTD,689.0,0.0,Yes,,NORTH HOBBS G/SA UNIT #663,S,B-24-18S-37E,B,30-025-43026,O,06/2020,07/2022,4731.0,34462.0,,,0.0,
18590,157984,OCCIDENTAL PERMIAN LTD,689.0,0.0,Yes,,NORTH HOBBS G/SA UNIT #664,S,B-23-18S-37E,B,30-025-44822,O,08/2019,09/2021,6011.0,37022.0,,,0.0,
18591,157984,OCCIDENTAL PERMIAN LTD,689.0,0.0,Yes,,NORTH HOBBS G/SA UNIT #665,S,H-23-18S-37E,H,30-025-44408,I,06/2020,07/2022,5313.0,35626.0,,,0.0,
18592,157984,OCCIDENTAL PERMIAN LTD,689.0,0.0,Yes,,NORTH HOBBS G/SA UNIT #666,S,C-24-18S-37E,C,30-025-43605,I,06/2020,07/2022,4811.0,34622.0,,,0.0,
18593,157984,OCCIDENTAL PERMIAN LTD,689.0,0.0,Yes,,NORTH HOBBS G/SA UNIT #667,S,C-24-18S-37E,C,30-025-43606,I,06/2020,07/2022,5455.0,35910.0,,,0.0,
18594,157984,OCCIDENTAL PERMIAN LTD,689.0,0.0,Yes,,NORTH HOBBS G/SA UNIT #668,S,H-24-18S-37E,H,30-025-43074,I,06/2020,07/2022,4811.0,34622.0,,,0.0,
18595,157984,OCCIDENTAL PERMIAN LTD,689.0,0.0,Yes,,NORTH HOBBS G/SA UNIT #669,S,H-24-18S-37E,H,30-025-43039,I,06/2020,07/2022,4757.0,34514.0,,,0.0,
18596,157984,OCCIDENTAL PERMIAN LTD,689.0,0.0,Yes,,NORTH HOBBS G/SA UNIT #670,P,L-23-18S-37E,L,30-025-44823,O,03/2019,04/2021,5180.0,35360.0,,,0.0,
18597,157984,OCCIDENTAL PERMIAN LTD,689.0,0.0,Yes,,NORTH HOBBS G/SA UNIT #671,S,N-23-18S-37E,N,30-025-44824,G,04/2020,05/2022,5971.0,36942.0,,,0.0,
18598,157984,OCCIDENTAL PERMIAN LTD,689.0,0.0,Yes,,NORTH HOBBS G/SA UNIT #672,S,B-26-18S-37E,B,30-025-44825,O,06/2020,07/2022,4620.0,34240.0,,,0.0,
18599,157984,OCCIDENTAL PERMIAN LTD,689.0,0.0,Yes,,NORTH HOBBS G/SA UNIT #673,S,H-24-18S-37E,H,30-025-43058,O,06/2020,07/2022,4815.0,34630.0,,,0.0,
18600,157984,OCCIDENTAL PERMIAN LTD,689.0,0.0,Yes,,NORTH HOBBS G/SA UNIT #674,S,M-24-18S-37E,M,30-025-44826,I,06/2020,07/2022,4598.0,34196.0,,,0.0,
18601,157984,OCCIDENTAL PERMIAN LTD,689.0,0.0,Yes,,NORTH HOBBS G/SA UNIT #675,S,D-25-18S-37E,D,30-025-44827,O,06/2020,07/2022,4600.0,34200.0,,,0.0,
18602,157984,OCCIDENTAL PERMIAN LTD,689.0,0.0,Yes,,NORTH HOBBS G/SA UNIT #676,S,C-25-18S-37E,C,30-025-44828,I,06/2020,07/2022,4641.0,34282.0,,,0.0,
18603,157984,OCCIDENTAL PERMIAN LTD,689.0,0.0,Yes,,NORTH HOBBS G/SA UNIT #678,S,L-24-18S-37E,L,30-025-43579,I,06/2020,07/2022,5300.0,35600.0,,,0.0,
18604,157984,OCCIDENTAL PERMIAN LTD,689.0,0.0,Yes,,NORTH HOBBS G/SA UNIT #679,S,H-24-18S-37E,H,30-025-43040,I,06/2020,07/2022,4775.0,34550.0,,,0.0,
18605,157984,OCCIDENTAL PERMIAN LTD,689.0,0.0,Yes,,NORTH HOBBS G/SA UNIT #680,S,H-24-18S-37E,H,30-025-43073,I,06/2020,07/2022,4690.0,34380.0,,,0.0,
18606,157984,OCCIDENTAL PERMIAN LTD,689.0,0.0,Yes,,NORTH HOBBS G/SA UNIT #685,S,N-24-18S-37E,N,30-025-43847,O,06/2020,07/2022,5135.0,35270.0,,,0.0,
18607,157984,OCCIDENTAL PERMIAN LTD,689.0,0.0,Yes,,NORTH HOBBS G/SA UNIT #686,S,L-24-18S-37E,L,30-025-43580,I,05/2020,06/2022,5057.0,35114.0,,,0.0,
18608,157984,OCCIDENTAL PERMIAN LTD,689.0,0.0,Yes,,NORTH HOBBS G/SA UNIT #687,S,O-24-18S-37E,O,30-025-43038,I,06/2020,07/2022,4640.0,34280.0,,,0.0,
18609,157984,OCCIDENTAL PERMIAN LTD,689.0,0.0,Yes,,NORTH HOBBS G/SA UNIT #688,S,E-24-18S-37E,E,30-025-46878,O,,,4500.0,34000.0,,,0.0,
18610,157984,OCCIDENTAL PERMIAN LTD,689.0,0.0,Yes,,NORTH HOBBS G/SA UNIT #689,S,N-24-18S-37E,N,30-025-46880,O,,,4500.0,34000.0,,,0.0,
18611,157984,OCCIDENTAL PERMIAN LTD,689.0,0.0,Yes,,NORTH HOBBS G/SA UNIT #693,S,L-33-18S-38E,L,30-025-43282,I,06/2020,07/2022,5740.0,36480.0,,,0.0,
18612,157984,OCCIDENTAL PERMIAN LTD,689.0,0.0,Yes,,NORTH HOBBS G/SA UNIT #694,P,C-33-18S-38E,C,30-025-44718,O,06/2020,07/2022,5222.0,35444.0,,,0.0,
18613,157984,OCCIDENTAL PERMIAN LTD,689.0,0.0,Yes,,NORTH HOBBS G/SA UNIT #695,P,C-33-18S-38E,C,30-025-44719,O,06/2020,07/2022,5226.0,35452.0,,,0.0,
18614,157984,OCCIDENTAL PERMIAN LTD,689.0,0.0,Yes,,NORTH HOBBS G/SA UNIT #696,S,N-33-18S-38E,N,30-025-44721,O,06/2020,07/2022,4928.0,34856.0,,,0.0,
18615,157984,OCCIDENTAL PERMIAN LTD,689.0,0.0,Yes,,NORTH HOBBS G/SA UNIT #697,S,N-33-18S-38E,N,30-025-44720,O,06/2020,07/2022,5032.0,35064.0,,,0.0,
18616,157984,OCCIDENTAL PERMIAN LTD,689.0,0.0,Yes,,NORTH HOBBS G/SA UNIT #711,S,C-29-18S-38E,C,30-025-37451,I,06/2020,07/2022,4450.0,33900.0,,,0.0,
18617,157984,OCCIDENTAL PERMIAN LTD,689.0,0.0,Yes,,NORTH HOBBS G/SA UNIT #713,P,B-30-18S-38E,B,30-025-34983,O,06/2020,07/2022,4403.0,33806.0,,,0.0,
18618,157984,OCCIDENTAL PERMIAN LTD,689.0,0.0,Yes,,NORTH HOBBS G/SA UNIT #721,S,C-29-18S-38E,C,30-025-37474,O,06/2020,07/2022,4409.0,33818.0,,,0.0,
18619,157984,OCCIDENTAL PERMIAN LTD,689.0,0.0,Yes,,NORTH HOBBS G/SA UNIT #722,P,B-31-18S-38E,B,30-025-37428,O,06/2020,07/2022,4438.0,33876.0,,,0.0,
18620,157984,OCCIDENTAL PERMIAN LTD,689.0,0.0,Yes,,NORTH HOBBS G/SA UNIT #731,S,B-25-18S-37E,B,30-025-37481,O,06/2020,07/2022,4441.0,33882.0,,,0.0,
18621,157984,OCCIDENTAL PERMIAN LTD,689.0,0.0,Yes,,NORTH HOBBS G/SA UNIT #733,P,I-19-18S-38E,I,30-025-37445,O,06/2020,07/2022,4520.0,34040.0,,,0.0,
18622,157984,OCCIDENTAL PERMIAN LTD,689.0,0.0,Yes,,NORTH HOBBS G/SA UNIT #741,S,A-25-18S-37E,A,30-025-37480,I,06/2020,07/2022,4407.0,33814.0,,,0.0,
